es 38404 0.22221965050341397
in 32894 0.19033676657794238
er 32289 0.18683601435019095
ti 24411 0.14125101261428075
te 20028 0.11588936465686842
re 19901 0.11515449600740656
on 19890 0.11509084596690197
at 19348 0.1119546348802222
ng 17683 0.10232033329475755
ed 17018 0.09847239902789029
en 16978 0.0982409443351464
st 16378 0.09476912394398797
al 15761 0.09119893530841337
is 15552 0.08998958453882652
le 15383 0.08901168846198357
li 15239 0.08817845156810554
ne 15180 0.0878370558963083
ri 15027 0.0869517416965629
ra 14947 0.08648883231107511
an 14857 0.08596805925240135
se 13111 0.07586506191413031
ar 13056 0.07554681171160746
ic 12946 0.07491031130656174
nt 12621 0.07302974192801759
or 12409 0.07180303205647494
ro 11703 0.0677178567295452
it 11172 0.06464529568336998
ss 11034 0.06384677699340355
co 10884 0.06297882189561393
io 10626 0.06148593912741581
de 10554 0.061069320680476796
la 10372 0.06001620182849207
ie 10367 0.059987269991899086
ns 10163 0.05880685105890522
rs 9860 0.05705358176137021
ca 9217 0.053332947575512095
ta 8619 0.049872699918990855
tr 8555 0.049502372410600626
di 8508 0.049230413146626545
as 8437 0.04881958106700613
me 8333 0.048217798865872005
ll 8313 0.04810207151950006
he 8279 0.047905335030667746
to 8258 0.0477838213169772
ni 8215 0.04753500752227752
ve 8129 0.04703737993287814
mi 8085 0.04678277977085985
el 8017 0.04638930679319523
ou 7986 0.04620992940631871
lo 7919 0.04582224279597269
ol 7906 0.04574702002083092
ch 7821 0.04525517879875014
un 7805 0.04516259692165259
et 7789 0.04507001504455503
pe 7710 0.04461289202638583
ly 7707 0.04459553292443004
il 7654 0.04428885545654438
si 7574 0.04382594607105659
ma 7411 0.04288276819812522
na 7042 0.040747598657562785
ac 6798 0.03933572503182502
ea 6754 0.039081124869806735
us 6578 0.038062724221733596
om 6400 0.037032750839023264
nd 6346 0.036720287003819005
ts 6288 0.036384677699340354
ur 6194 0.0358407591713922
ec 6130 0.03547043166300197
ce 6089 0.035233190602939474
os 6078 0.0351695405624349
ho 6045 0.03497859044092119
th 6031 0.03489758129846083
no 6010 0.03477606758477028
pr 5909 0.03419164448559195
ia 5893 0.034099062608494386
nc 5781 0.03345098946881148
ul 5772 0.033398912162944105
hi 5757 0.03331211665316514
ge 5616 0.032496238861242914
sh 5513 0.03190024302742738
ha 5442 0.03148941094780697
ab 5413 0.03132160629556764
po 5259 0.030430505728503646
ci 5254 0.030401573891910658
ot 5174 0.02993866450642287
bl 5060 0.029279018632102766
ph 4999 0.028926050225668326
em 4971 0.0287640319407476
pa 4966 0.02873510010415461
op 4938 0.028573081819233886
id 4920 0.02846892720749913
ut 4905 0.02838213169772017
mo 4897 0.028335840759171393
am 4829 0.02794236778150677
ct 4694 0.027161208193496125
og 4668 0.02701076264321259
pi 4523 0.02617173938201597
iz 4522 0.026165953014697374
ad 4454 0.025772480037032752
ap 4367 0.02526906608031478
bi 4272 0.024719361185048028
su 4212 0.024372179145932184
im 4078 0.023596805925240133
sc 3978 0.023018169193380397
be 3972 0.02298345098946881
gi 3942 0.02280985996991089
ck 3904 0.02258997801180419
ee 3878 0.022439532461520657
ke 3866 0.02237009605369749
ba 3861 0.0223411642171045
oc 3842 0.022231223238051153
sp 3829 0.022156000462909387
oo 3822 0.022115495891679205
iv 3815 0.022074991320449024
cr 3773 0.02183196389306793
rt 3762 0.02176831385256336
so 3762 0.02176831385256336
sa 3760 0.021756741117926165
ag 3710 0.0214674227519963
fi 3675 0.021264899895845388
gr 3601 0.02083670871426918
um 3572 0.02066890406202986
bo 3558 0.020587894919569496
ep 3542 0.020495313042471937
pl 3397 0.019656289781275316
mp 3368 0.01948848512903599
ir 3350 0.01938433051730124
vi 3312 0.01916444855919454
ig 3297 0.019077653049415576
ai 3250 0.0188056937854415
cu 3246 0.01878254831616711
ze 3243 0.018765189214211317
ga 3203 0.018533734521467424
tu 3194 0.018481657215600047
do 3168 0.018331211665316514
lu 3062 0.017717856729545192
tt 3053 0.017665779423677815
sm 3049 0.017642633954403426
od 2903 0.016797824325888208
ov 2892 0.016734174285383638
ru 2866 0.016583728735100105
da 2722 0.01575049184122208
ds 2718 0.01572734637194769
ls 2707 0.01566369633144312
rm 2633 0.015235505149866914
ip 2629 0.015212359680592523
ty 2613 0.015119777803494966
rd 2544 0.014720518458511746
if 2533 0.014656868418007176
br 2528 0.014627936581414189
ki 2526 0.014616363846776993
ow 2511 0.014529568336998033
qu 2506 0.014500636500405046
ex 2483 0.014367550052077306
rr 2474 0.01431547274620993
fe 2455 0.014205531767156578
ry 2449 0.014170813563244995
wa 2449 0.014170813563244995
cl 2439 0.014112949890059021
ms 2421 0.014008795278324267
fo 2392 0.013840990626084944
hy 2387 0.013812058789491957
va 2343 0.013557458627473672
up 2294 0.0132739266288624
gl 2283 0.01321027658835783
rc 2244 0.012984608262932532
oi 2234 0.012926744589746558
bu 2195 0.01270107626432126
au 2187 0.01265478532577248
fl 2139 0.012377039694479806
uc 2135 0.012353894225205416
ub 2090 0.012093507695868535
mb 2042 0.011815762064575859
dr 2029 0.011740539289434093
eg 2026 0.011723180187478302
ib 1985 0.011485939127415808
ef 1959 0.011335493577132276
